respondent_id,COUNTY,CITY,D3,D4_primary,D4,D2,Q65,D1,NEWS,SOCIAL,REGION_1,REGION_2,REGION_3,ReOUTLOOK,LIFESAS,LIFEWW,BELONGCOM,BELONGNEED,TRUST,Q7,Q8,Q56_breakfast,Q57_breakfast,Q56_lunch,Q57_lunch,Q56_dinner,Q57_dinner,Q10,Q11_day,Q11_night,HOUSING1,HOUSING2_1,HOUSING2_2,HOUSING2_3,HOUSING2_4
10,Mecklenburg,3.0,4,Black,3,6,1,28213,1,,9.0,1.0,5.0,1,6,7,1,6,7,2,2,7,2,5,1,6,4,5,2,2,7,5.0,4.0,1.0,
3312,Lincoln,,5,White,1,5,4,28093,6,7.0,6.0,5.0,2.0,2,7,7,3,7,7,3,3,6,2,6,2,7,5,2,5,4,5,4.0,1.0,,
950,Mecklenburg,2.0,3,Hispanic,2,6,1,28278,6,4.0,4.0,1.0,9.0,3,2,2,4,0,4,3,2,4,3,6,0,7,3,1,4,2,8,4.0,,,
2649,York,,2,Black,3,8,2,29745,1,,4.0,7.0,5.0,3,4,3,1,3,4,3,4,3,0,5,2,7,5,2,4,5,7,9.0,,,
2068,Cabarrus,,5,White,1,-99,4,28081,7,,3.0,9.0,,4,9,10,4,9,8,1,3,4,1,7,0,7,1,3,4,4,6,10.0,2.0,3.0,
2577,York,,2,White,1,-99,1,29745,1,,4.0,2.0,,3,5,5,3,6,6,3,2,4,1,7,4,7,1,2,4,4,9,9.0,3.0,,
722,Mecklenburg,2.0,2,Black,3,7,3,28277,1,,3.0,9.0,,2,4,4,3,5,7,2,3,6,3,6,3,6,2,4,5,3,5,4.0,,,
3726,Catawba,,4,White,1,7,4,28602,2,,4.0,5.0,,1,7,7,3,8,9,3,4,4,3,6,2,7,4,3,5,3,6,4.0,9.0,,
301,Mecklenburg,1.0,4,White,1,2,1,28217,6,3.0,8.0,2.0,5.0,1,7,7,3,7,10,3,5,5,0,6,3,7,1,3,4,3,6,6.0,3.0,9.0,2.0
3281,Lincoln,,5,Hispanic,2,-98,2,28093,2,,9.0,3.0,5.0,3,4,4,3,4,5,1,3,5,4,5,2,6,2,2,5,5,6,7.0,,,
2362,Iredell,,2,White,1,6,1,28117,3,,3.0,1.0,4.0,2,4,4,3,4,4,1,5,5,4,6,1,7,5,2,4,2,4,7.0,9.0,8.0,
4059,Stanly,,4,Hispanic,2,4,1,28001,1,,2.0,8.0,4.0,2,5,5,4,5,4,3,4,3,2,6,2,7,3,3,5,2,6,7.0,,,
4694,Lancaster,,4,Black,3,1,1,29707,2,,7.0,1.0,2.0,3,7,8,3,9,7,3,2,3,2,6,4,7,1,3,4,2,8,6.0,9.0,,
2702,York,,1,Black,3,2,1,29715,1,,6.0,,,3,8,8,3,9,8,3,1,3,2,6,3,7,2,4,4,3,7,2.0,6.0,3.0,
1318,Union,,2,White,1,-98,2,28173,3,,8.0,2.0,,1,6,6,3,8,9,1,2,5,1,7,4,6,3,5,4,4,5,6.0,5.0,,
857,Mecklenburg,2.0,2,White,1,6,2,28215,3,,4.0,7.0,,1,7,8,2,8,5,1,3,7,4,7,2,7,0,2,2,5,7,9.0,7.0,,
2631,York,,2,White,1,5,1,29732,6,3.0,1.0,3.0,5.0,3,5,5,1,6,4,4,3,5,2,6,2,6,2,3,5,3,8,5.0,2.0,,
2731,York,,5,White,1,4,4,29710,3,,1.0,8.0,9.0,4,7,7,5,7,8,1,3,3,1,6,2,7,6,2,5,3,7,4.0,8.0,3.0,1.0
4555,Lancaster,,3,White,1,6,1,29707,6,5.0,7.0,3.0,9.0,1,6,7,4,5,5,2,3,6,0,5,3,7,2,3,5,3,4,3.0,9.0,,
2851,York,,4,White,1,1,1,29745,3,,7.0,1.0,4.0,4,3,2,5,3,4,2,3,4,1,6,3,7,2,2,4,4,7,6.0,7.0,2.0,9.0
3851,Cleveland,,5,White,1,4,4,28086,5,,5.0,,,2,8,8,4,8,10,3,3,3,1,6,3,5,1,2,5,4,6,4.0,3.0,6.0,
748,Mecklenburg,1.0,2,White,1,7,1,28209,6,5.0,5.0,1.0,,4,8,8,1,8,9,3,4,5,2,6,0,6,0,2,5,2,7,6.0,1.0,4.0,
4567,Lancaster,,4,Black,3,4,1,29714,6,2.0,6.0,1.0,7.0,3,7,7,3,6,7,3,3,7,3,5,3,7,4,3,4,4,7,10.0,1.0,,
4438,Chester,,3,White,1,4,1,29728,6,3.0,1.0,4.0,,4,5,4,2,4,6,1,4,5,3,5,3,6,2,5,5,3,4,7.0,3.0,4.0,
1487,Gaston,,5,White,1,5,4,28086,3,,1.0,2.0,3.0,3,6,6,4,5,3,4,4,4,0,6,3,7,1,1,5,4,7,4.0,3.0,,
4974,Anson,,2,Black,3,4,1,28125,1,,2.0,5.0,7.0,1,5,4,2,5,8,3,4,4,2,6,4,6,3,5,5,2,7,10.0,,,
4534,Lancaster,,5,Asian,4,5,4,29714,6,5.0,1.0,,,1,8,8,3,10,5,3,3,5,1,6,4,7,2,2,2,5,5,1.0,7.0,,
3855,Cleveland,,2,White,1,5,1,28150,1,,5.0,1.0,,3,6,7,3,8,5,2,3,4,3,7,4,5,1,1,3,5,6,4.0,8.0,,
1436,Gaston,,2,White,1,4,1,28053,1,,1.0,4.0,,1,8,7,3,9,6,1,4,5,3,7,4,6,2,2,4,4,8,9.0,3.0,,
4401,Chester,,4,Black,3,4,2,29709,6,2.0,7.0,4.0,,1,6,6,4,8,6,1,1,6,1,2,0,7,1,1,4,2,6,3.0,2.0,,
2208,Iredell,,2,Hispanic,2,6,1,28115,1,,5.0,1.0,8.0,1,8,9,3,7,6,3,5,3,2,5,1,6,1,4,4,4,7,7.0,6.0,1.0,
170,Mecklenburg,2.0,3,Black,3,3,1,28216,6,2.0,4.0,1.0,5.0,2,9,9,2,7,7,1,2,5,2,5,3,7,3,2,5,2,10,10.0,,,
4807,Anson,,3,Black,3,2,1,28109,6,2.0,1.0,7.0,,2,4,4,3,3,4,3,1,4,1,5,2,7,1,1,4,5,5,4.0,9.0,2.0,7.0
749,Mecklenburg,1.0,4,White,1,4,4,28227,6,3.0,7.0,3.0,4.0,4,6,7,1,6,10,2,2,6,0,6,3,6,2,3,4,2,8,9.0,3.0,5.0,2.0
212,Mecklenburg,1.0,2,Black,3,1,1,28273,1,,6.0,4.0,,4,4,4,4,5,5,2,1,5,2,5,1,7,3,5,5,5,7,9.0,8.0,,
2052,Cabarrus,,1,White,1,2,2,28027,6,4.0,3.0,5.0,7.0,4,6,7,2,8,6,1,1,6,2,7,3,7,2,4,2,3,7,7.0,6.0,,
4348,Chester,,2,Black,3,3,3,29706,2,,5.0,8.0,,3,5,6,3,6,7,2,2,5,3,6,2,7,4,1,5,4,4,9.0,4.0,,
3540,Catawba,,3,Black,3,7,4,28601,1,,9.0,,,4,8,9,3,9,7,1,5,6,2,6,2,7,2,1,5,3,9,1.0,,,
4629,Lancaster,,2,Hispanic,2,6,1,29707,7,,9.0,8.0,,3,6,7,3,6,4,1,2,2,0,7,2,6,4,3,5,4,8,1.0,3.0,7.0,
659,Mecklenburg,1.0,2,White,1,5,2,28269,1,,2.0,7.0,1.0,4,6,6,3,4,7,1,4,7,3,5,2,6,1,3,4,4,8,4.0,7.0,,
3587,Catawba,,2,White,1,2,1,28610,6,2.0,7.0,4.0,3.0,1,8,8,3,8,7,1,2,5,3,6,5,7,4,1,2,2,8,7.0,,,
4046,Cleveland,,1,White,1,2,4,28086,6,3.0,5.0,7.0,1.0,4,4,4,2,4,4,3,2,4,1,5,2,7,2,3,5,4,6,4.0,7.0,,
4100,Stanly,,3,Black,3,-99,1,28159,7,,9.0,1.0,,1,5,6,2,4,4,3,1,3,1,6,4,7,3,4,5,4,7,2.0,3.0,,
2231,Iredell,,5,Black,3,4,4,28677,3,,4.0,8.0,,2,6,5,4,6,6,1,3,1,0,6,2,5,1,2,3,4,9,6.0,,,
3298,Lincoln,,2,White,1,2,2,28092,3,,1.0,,,2,6,7,3,6,9,3,1,4,0,5,0,7,2,2,4,4,5,3.0,1.0,,
2492,York,,3,White,1,4,1,29715,6,5.0,5.0,2.0,9.0,2,7,8,2,8,6,2,1,3,1,7,4,6,2,4,5,4,9,5.0,8.0,,
3840,Cleveland,,3,White,1,5,2,28086,6,2.0,5.0,3.0,9.0,3,6,6,3,7,4,2,1,2,1,6,5,7,3,3,2,2,5,5.0,3.0,,
1019,Mecklenburg,2.0,3,White,1,1,1,28208,6,2.0,6.0,1.0,,2,4,4,2,4,5,3,1,4,0,7,2,6,1,2,4,2,9,10.0,6.0,,
3598,Catawba,,4,Black,3,7,1,28609,6,5.0,4.0,2.0,1.0,3,7,7,2,9,9,2,4,6,4,6,3,6,0,1,3,2,7,5.0,,,
2365,Iredell,,3,White,1,5,1,28115,2,,5.0,3.0,4.0,2,7,7,2,8,8,2,4,5,2,6,2,7,4,2,5,4,4,6.0,1.0,7.0,
4846,Anson,,3,Black,3,2,4,28125,1,,3.0,5.0,,1,4,4,3,4,4,3,4,5,2,6,2,7,3,1,4,4,4,10.0,,,
1360,Union,,1,White,1,2,2,28173,1,,1.0,9.0,,3,6,6,4,6,4,1,1,4,1,6,1,7,1,2,5,5,5,4.0,9.0,3.0,
489,Mecklenburg,2.0,4,Black,3,5,2,28214,6,5.0,4.0,6.0,,2,4,4,2,4,8,3,3,5,1,7,4,7,2,3,5,3,10,2.0,7.0,,
4930,Anson,,3,White,1,2,1,28170,2,,5.0,1.0,3.0,2,9,9,4,9,7,3,5,4,0,6,4,7,1,3,4,4,6,7.0,2.0,8.0,9.0
1166,Union,,1,Black,3,3,1,28103,6,2.0,2.0,4.0,5.0,1,6,6,3,6,4,3,2,5,2,5,0,4,1,1,5,2,8,9.0,10.0,4.0,
2177,Iredell,,2,White,1,4,1,28625,3,,2.0,9.0,1.0,2,8,7,2,8,7,2,3,4,1,6,3,5,2,2,4,2,9,7.0,,,
1221,Union,,5,White,1,2,4,28103,2,,1.0,2.0,,3,6,5,2,6,6,4,1,5,2,7,4,7,3,3,5,4,10,4.0,3.0,,
1842,Cabarrus,,3,White,1,-99,4,28075,1,,5.0,1.0,8.0,2,9,9,2,8,9,1,2,5,2,5,4,6,3,2,5,5,7,5.0,6.0,1.0,
941,Mecklenburg,1.0,3,White,1,2,1,28227,6,4.0,2.0,1.0,5.0,2,8,9,3,9,9,3,1,4,1,6,2,7,3,5,5,1,8,4.0,6.0,8.0,3.0
4833,Anson,,5,White,1,5,4,28125,6,3.0,6.0,1.0,4.0,1,8,8,5,7,7,3,5,6,3,6,2,7,2,1,5,3,2,9.0,7.0,,
1621,Gaston,,4,White,1,5,1,28054,6,2.0,6.0,9.0,,2,4,4,2,4,3,3,3,3,0,6,4,6,2,4,4,4,6,1.0,4.0,,
4239,Stanly,,3,Hispanic,2,3,1,28128,1,,4.0,9.0,1.0,2,5,6,3,4,6,2,2,5,2,6,3,7,3,2,4,4,1,1.0,7.0,9.0,
1913,Cabarrus,,4,White,1,5,1,28081,3,,1.0,,,3,6,7,4,6,7,4,4,2,0,7,5,7,3,3,4,5,8,6.0,4.0,2.0,
584,Mecklenburg,2.0,5,Black,3,3,4,28203,6,5.0,6.0,3.0,,1,7,8,4,7,10,2,1,4,3,5,2,7,3,4,4,4,7,4.0,9.0,5.0,8.0
3720,Catawba,,3,Asian,4,8,1,28613,6,2.0,6.0,7.0,2.0,4,9,8,3,10,6,1,5,6,4,7,3,7,3,3,5,2,5,4.0,8.0,6.0,
2317,Iredell,,3,White,1,4,1,28115,2,,6.0,2.0,7.0,2,6,6,3,6,8,2,4,5,3,5,0,7,2,5,3,3,5,7.0,9.0,8.0,
2361,Iredell,,2,White,1,1,2,28677,1,,1.0,2.0,9.0,2,6,6,3,6,9,3,1,4,1,7,5,6,2,2,4,5,8,3.0,4.0,2.0,
1897,Cabarrus,,5,White,1,1,4,28083,1,,5.0,1.0,,3,6,7,3,6,4,1,2,4,3,7,2,7,3,4,3,5,7,7.0,9.0,,
268,Mecklenburg,2.0,4,White,1,7,1,28217,1,,1.0,4.0,3.0,1,7,8,4,6,6,2,5,6,1,6,3,5,2,3,4,3,8,5.0,,,
2386,Iredell,,1,White,1,1,2,28115,1,,3.0,7.0,6.0,1,5,4,3,6,6,3,4,5,2,7,3,5,3,2,5,4,6,1.0,3.0,4.0,
3850,Cleveland,,5,Hispanic,2,8,4,28164,6,4.0,2.0,1.0,4.0,3,9,8,4,9,7,3,4,5,1,7,3,6,4,1,4,4,6,4.0,8.0,6.0,
4248,Stanly,,3,White,1,3,3,28159,3,,1.0,2.0,6.0,4,6,6,3,7,6,2,1,3,2,7,4,6,2,3,4,3,8,3.0,5.0,,
3347,Lincoln,,1,White,1,1,2,28093,6,2.0,5.0,3.0,,3,7,7,3,7,7,3,2,5,4,5,2,7,1,1,3,3,6,9.0,1.0,2.0,
22,Mecklenburg,2.0,3,Black,3,3,2,28210,1,,7.0,8.0,1.0,1,10,10,3,10,9,1,1,7,3,6,1,6,3,3,4,2,7,4.0,9.0,7.0,
1283,Union,,3,Hispanic,2,8,1,28173,2,,1.0,8.0,3.0,3,9,10,2,10,8,1,4,5,4,7,2,7,1,4,3,2,7,9.0,,,
615,Mecklenburg,2.0,5,White,1,3,4,28208,6,5.0,2.0,1.0,8.0,2,7,6,2,6,7,1,3,2,0,5,4,7,3,1,4,3,7,1.0,3.0,,
1424,Gaston,,2,White,1,3,1,28092,7,,6.0,2.0,1.0,3,8,8,4,8,6,3,4,4,3,4,3,7,3,3,5,4,6,3.0,6.0,4.0,
1965,Cabarrus,,4,White,1,8,1,28083,1,,5.0,8.0,2.0,1,8,8,3,8,8,1,4,4,1,7,5,7,2,1,3,2,8,1.0,6.0,,
1287,Union,,3,White,1,6,1,28112,1,,6.0,2.0,,4,5,6,3,5,6,3,5,3,2,6,2,7,2,3,5,5,7,8.0,7.0,1.0,4.0
666,Mecklenburg,2.0,1,Asian,4,3,2,28205,2,,4.0,5.0,,2,10,10,3,9,10,3,1,6,2,7,3,7,6,3,4,3,8,6.0,,,
2168,Iredell,,5,Black,3,3,4,28677,6,2.0,8.0,3.0,,2,9,9,4,7,8,2,1,5,2,6,1,7,2,2,4,3,7,3.0,8.0,,
4912,Anson,,3,White,1,1,1,28170,7,,1.0,,,1,5,4,3,3,3,1,1,6,1,7,3,7,0,2,4,5,2,5.0,2.0,,
1703,Gaston,,2,White,1,7,1,28053,3,,5.0,4.0,8.0,1,7,7,4,6,8,2,5,5,2,7,2,6,1,4,5,4,8,5.0,2.0,8.0,
813,Mecklenburg,2.0,3,White,1,6,1,28206,6,2.0,2.0,1.0,9.0,2,4,3,5,5,7,3,5,6,2,6,2,7,1,4,4,1,9,1.0,,,
494,Mecklenburg,1.0,4,White,1,4,1,28209,2,,4.0,9.0,3.0,1,6,7,2,7,5,1,3,5,2,5,1,6,2,4,3,4,5,5.0,4.0,2.0,9.0
2502,York,,2,White,1,5,1,29730,1,,5.0,1.0,7.0,3,7,6,3,9,5,1,4,6,2,4,0,7,4,3,5,4,6,4.0,1.0,7.0,
3513,Catawba,,2,White,1,6,1,28613,6,2.0,3.0,4.0,2.0,3,6,7,3,7,5,1,4,4,2,5,1,7,3,2,4,3,5,1.0,2.0,,
2436,Iredell,,2,White,1,1,1,28625,1,,6.0,2.0,1.0,3,3,2,3,3,1,3,1,5,2,7,3,7,4,1,5,2,9,7.0,4.0,9.0,3.0
3627,Catawba,,2,Asian,4,6,1,28601,1,,4.0,3.0,,1,7,8,3,9,7,2,3,4,0,6,1,7,5,1,4,5,6,3.0,8.0,,
3691,Catawba,,4,White,1,6,2,28602,5,,1.0,2.0,,2,5,5,1,6,6,3,5,5,3,7,3,6,1,2,4,4,7,7.0,9.0,,
4450,Chester,,3,Black,3,3,1,29709,1,,7.0,1.0,4.0,1,5,5,3,5,5,2,2,4,2,6,3,6,2,2,5,5,7,8.0,1.0,,
1849,Cabarrus,,2,White,1,7,3,28083,1,,9.0,2.0,5.0,2,6,6,3,6,5,1,5,6,3,7,2,7,3,3,5,4,6,2.0,8.0,,
3410,Lincoln,,2,White,1,3,1,28092,1,,2.0,1.0,5.0,4,4,4,3,5,6,4,3,6,1,5,3,6,2,1,4,3,9,4.0,7.0,3.0,5.0
971,Mecklenburg,1.0,2,Hispanic,2,5,2,28206,3,,8.0,9.0,,2,6,6,2,8,6,3,4,2,1,7,1,6,3,5,4,5,5,1.0,9.0,5.0,
2034,Cabarrus,,5,White,1,2,4,28025,1,,7.0,1.0,,3,8,9,1,9,7,3,1,3,2,5,2,7,2,4,5,2,7,5.0,4.0,,
698,Mecklenburg,2.0,2,White,1,7,1,28273,2,,7.0,3.0,1.0,4,8,7,3,7,9,2,1,4,2,7,4,5,0,2,2,3,9,8.0,1.0,9.0,
4541,Lancaster,,5,White,1,-99,4,29720,6,2.0,4.0,7.0,,1,8,7,2,6,7,1,2,1,1,6,3,7,3,3,5,3,7,6.0,,,
1223,Union,,3,White,1,7,1,28173,6,5.0,1.0,4.0,8.0,1,7,7,2,5,8,4,5,7,3,7,3,6,2,2,4,3,6,9.0,8.0,5.0,4.0
1243,Union,,2,Hispanic,2,3,1,28173,2,,1.0,7.0,8.0,3,2,3,3,3,4,2,3,2,2,7,2,6,3,3,4,4,9,2.0,6.0,,
440,Mecklenburg,2.0,5,Hispanic,2,4,4,28273,3,,2.0,4.0,,2,6,6,3,5,6,1,3,6,3,6,5,6,3,2,4,3,9,2.0,3.0,,
607,Mecklenburg,1.0,3,White,1,3,1,28213,6,2.0,7.0,2.0,9.0,2,6,6,1,7,4,2,2,4,0,4,3,7,5,2,4,1,6,1.0,5.0,,
4029,Cleveland,,4,White,1,2,1,28150,1,,9.0,5.0,7.0,2,6,7,3,5,2,1,1,4,1,7,6,7,4,1,4,5,5,9.0,7.0,,
3283,Lincoln,,5,White,1,4,4,28080,1,,6.0,2.0,,1,5,6,3,5,5,2,3,3,2,6,3,6,3,1,3,5,9,1.0,7.0,,
536,Mecklenburg,1.0,1,White,1,4,2,28277,6,3.0,4.0,5.0,,3,7,8,3,5,8,3,1,4,1,7,4,7,5,5,4,4,7,9.0,3.0,2.0,
935,Mecklenburg,2.0,1,Black,3,1,1,28211,6,5.0,1.0,2.0,,1,6,6,4,5,7,4,1,6,3,7,5,6,0,2,4,4,10,3.0,9.0,,
3914,Cleveland,,4,White,1,4,1,28150,2,,2.0,5.0,,1,6,7,1,4,6,3,1,6,2,7,3,7,3,3,4,5,5,6.0,9.0,1.0,4.0
2069,Cabarrus,,2,White,1,5,1,28027,1,,9.0,1.0,,3,8,9,4,9,8,2,3,4,1,6,1,6,2,3,5,5,9,4.0,8.0,1.0,
421,Mecklenburg,2.0,2,White,1,2,1,28270,1,,4.0,8.0,,2,3,3,5,5,4,2,3,3,1,5,2,7,5,3,5,5,4,9.0,1.0,,
1511,Gaston,,1,White,1,2,2,28056,3,,8.0,,,3,3,3,4,2,5,2,3,5,1,7,3,6,2,3,5,5,7,2.0,,,
2792,York,,1,White,1,1,2,29730,3,,7.0,9.0,2.0,4,5,5,4,5,4,3,2,3,1,5,3,6,2,2,4,4,6,4.0,5.0,3.0,
3609,Catawba,,4,White,1,2,1,28613,3,,8.0,7.0,4.0,2,3,3,2,2,3,3,3,6,3,7,4,7,1,3,4,3,7,3.0,10.0,7.0,
3922,Cleveland,,2,Asian,4,7,1,28150,6,3.0,6.0,4.0,1.0,1,7,6,5,8,5,3,4,4,3,7,2,5,1,4,5,4,4,4.0,2.0,10.0,1.0
3846,Cleveland,,3,Black,3,5,2,28152,6,2.0,3.0,2.0,,2,8,8,4,9,6,1,5,5,3,7,1,5,1,4,5,2,4,9.0,1.0,8.0,3.0
2330,Iredell,,3,White,1,5,1,28687,5,,9.0,3.0,6.0,1,1,1,1,2,2,1,2,3,0,6,3,6,2,2,5,3,8,4.0,8.0,,
101,Mecklenburg,1.0,3,White,1,8,1,28277,6,4.0,1.0,4.0,9.0,1,10,10,3,9,10,1,5,3,1,6,3,6,1,3,4,2,4,5.0,2.0,,
841,Mecklenburg,1.0,1,Hispanic,2,2,2,28278,3,,4.0,6.0,5.0,3,6,6,3,6,6,3,1,6,2,6,2,7,4,2,5,3,9,9.0,5.0,6.0,2.0
4022,Cleveland,,4,Hispanic,2,2,2,28164,1,,8.0,3.0,1.0,4,5,5,3,4,5,1,2,4,1,3,2,5,1,2,5,4,9,7.0,9.0,,
4772,Lancaster,,1,Black,3,1,2,29707,2,,2.0,1.0,,3,4,3,4,2,7,2,2,5,2,5,3,6,3,2,4,3,9,2.0,,,
2394,Iredell,,4,White,1,3,4,28115,3,,6.0,1.0,9.0,3,7,6,3,5,5,1,1,5,1,5,2,7,4,2,5,2,5,2.0,10.0,9.0,3.0
447,Mecklenburg,2.0,5,Other,5,4,3,28204,5,,9.0,7.0,1.0,3,4,4,2,6,4,2,2,3,0,4,2,6,4,2,4,4,6,9.0,8.0,7.0,4.0
373,Mecklenburg,2.0,3,White,1,5,2,28208,1,,1.0,6.0,2.0,1,7,8,2,9,6,2,2,4,1,6,3,7,2,2,3,3,5,10.0,3.0,,
2248,Iredell,,3,White,1,6,1,28677,6,3.0,9.0,5.0,6.0,1,6,5,3,4,6,2,3,5,1,4,2,6,2,2,5,1,4,2.0,6.0,4.0,
1037,Union,,3,Hispanic,2,8,1,28110,5,,3.0,4.0,2.0,3,6,7,3,6,9,3,5,4,2,6,2,6,2,3,5,3,7,6.0,1.0,,
116,Mecklenburg,1.0,2,White,1,7,3,28226,6,2.0,9.0,4.0,3.0,1,6,6,3,8,9,2,4,3,1,6,2,6,1,5,5,3,8,7.0,9.0,,
2477,Iredell,,5,Hispanic,2,2,4,28625,6,2.0,2.0,,,3,5,4,2,3,5,3,1,3,0,7,3,7,3,1,2,4,6,4.0,2.0,,
4615,Lancaster,,5,White,1,1,4,29714,1,,2.0,,,2,6,5,3,6,5,3,1,5,3,6,2,6,5,2,5,2,7,6.0,2.0,7.0,
2957,Rowan,,2,Asian,4,5,2,28144,1,,6.0,4.0,,1,7,8,2,6,6,2,2,6,1,4,1,5,2,3,4,4,8,9.0,8.0,5.0,7.0
1864,Cabarrus,,3,White,1,5,1,28081,1,,5.0,8.0,7.0,3,10,9,2,10,8,2,2,6,3,5,2,6,3,3,3,5,8,2.0,4.0,1.0,
2427,Iredell,,5,Hispanic,2,5,4,28115,6,3.0,4.0,,,3,7,7,3,5,9,1,4,5,2,6,2,6,0,3,4,5,4,5.0,,,
1591,Gaston,,5,White,1,1,4,28092,1,,5.0,8.0,,2,10,10,2,10,10,3,5,2,1,6,3,7,2,3,5,4,8,9.0,2.0,,
824,Mecklenburg,1.0,3,Black,3,6,1,28202,1,,1.0,,,3,7,8,4,8,7,1,4,3,2,5,2,7,2,3,3,3,6,2.0,8.0,4.0,9.0
2319,Iredell,,3,White,1,4,1,28677,3,,8.0,,,2,7,7,3,5,5,1,3,3,2,7,2,7,3,2,4,4,10,5.0,,,
2266,Iredell,,2,White,1,4,1,28625,3,,3.0,2.0,,2,4,4,3,4,6,2,1,4,2,7,5,6,3,1,4,4,6,3.0,1.0,,
3967,Cleveland,,5,White,1,4,4,28150,3,,8.0,,,3,7,8,3,6,3,2,4,5,2,7,6,7,1,1,4,4,8,4.0,1.0,7.0,
1773,Gaston,,2,Black,3,-99,1,28092,5,,8.0,9.0,,3,8,7,3,9,6,3,4,5,2,7,1,6,1,1,4,3,5,1.0,4.0,2.0,3.0
4774,Lancaster,,3,White,1,-99,1,29720,1,,3.0,6.0,1.0,2,4,5,3,4,4,2,1,4,2,5,2,5,2,4,3,4,3,4.0,9.0,,
1517,Gaston,,2,White,1,2,1,28054,2,,3.0,2.0,1.0,1,3,3,4,1,6,3,3,3,2,6,4,7,4,2,4,4,6,6.0,8.0,,
980,Mecklenburg,1.0,2,White,1,4,1,28208,3,,7.0,6.0,9.0,1,6,6,2,5,7,3,4,3,2,6,4,7,1,1,4,4,7,10.0,,,
4916,Anson,,3,Hispanic,2,6,1,28125,1,,2.0,7.0,6.0,2,6,6,4,6,6,3,4,4,1,7,4,7,2,4,5,4,8,8.0,4.0,9.0,
1578,Gaston,,5,White,1,4,4,28054,3,,1.0,9.0,2.0,4,9,8,4,7,7,2,4,5,3,6,4,6,3,4,5,5,4,1.0,3.0,,
989,Mecklenburg,2.0,1,White,1,4,2,28217,6,3.0,1.0,3.0,5.0,3,8,7,4,9,8,2,4,4,0,3,1,7,2,1,4,4,10,9.0,,,
1889,Cabarrus,,3,White,1,4,1,28075,6,3.0,4.0,2.0,,3,4,4,2,5,4,2,3,5,2,6,4,7,2,1,5,4,8,10.0,3.0,1.0,
4878,Anson,,1,White,1,3,1,28109,1,,6.0,9.0,,3,7,8,2,6,7,2,2,3,1,7,3,7,3,1,5,4,4,4.0,1.0,9.0,2.0
2512,York,,2,White,1,5,1,29710,6,2.0,5.0,9.0,,3,5,6,3,6,5,4,3,3,1,6,2,5,2,2,5,2,3,1.0,8.0,6.0,9.0
2220,Iredell,,3,White,1,2,1,28115,7,,1.0,9.0,8.0,3,6,7,5,6,7,2,2,3,1,7,4,6,3,2,5,3,5,7.0,1.0,9.0,
3718,Catawba,,3,Black,3,4,1,28602,1,,2.0,8.0,,2,6,7,2,7,5,2,3,3,0,6,1,7,2,2,5,2,6,10.0,2.0,,
2883,York,,2,Black,3,5,1,29715,2,,2.0,6.0,5.0,2,7,6,3,7,6,1,3,5,4,6,4,7,3,2,4,1,4,2.0,9.0,,
2710,York,,2,White,1,2,2,29715,3,,4.0,3.0,,3,1,0,2,3,1,3,3,6,2,7,3,6,4,3,4,4,5,9.0,7.0,,
3486,Catawba,,1,White,1,1,1,28601,1,,1.0,2.0,3.0,2,4,5,5,4,4,2,1,6,3,5,3,5,2,3,4,5,5,6.0,4.0,8.0,2.0
2817,York,,2,White,1,7,3,29745,3,,6.0,,,3,8,9,4,10,8,3,5,4,1,6,2,7,2,3,4,3,7,6.0,7.0,9.0,
4531,Lancaster,,5,White,1,4,4,29720,1,,7.0,4.0,5.0,4,7,6,2,8,7,1,4,2,0,6,4,6,4,1,5,5,6,9.0,1.0,7.0,2.0
3024,Rowan,,5,Black,3,7,4,28146,7,,2.0,,,3,4,4,1,4,0,3,4,6,2,5,2,6,3,2,4,3,6,9.0,4.0,,
2509,York,,2,White,1,7,2,29710,2,,9.0,,,1,6,6,3,6,6,2,4,5,2,6,2,6,2,5,4,4,3,9.0,7.0,2.0,1.0
1994,Cabarrus,,3,White,1,3,1,28081,5,,2.0,6.0,4.0,3,8,7,3,8,7,2,2,5,3,7,3,7,2,4,5,5,10,1.0,9.0,,
4433,Chester,,5,White,1,4,4,29728,1,,9.0,6.0,,3,5,6,3,6,7,3,1,4,2,7,1,6,3,3,4,2,6,1.0,10.0,2.0,
1816,Cabarrus,,1,Black,3,1,3,28075,1,,1.0,5.0,2.0,2,2,3,4,2,4,2,1,3,2,6,2,7,2,3,5,3,6,4.0,,,
2411,Iredell,,4,White,1,6,1,28117,2,,4.0,3.0,,2,7,8,5,7,10,3,4,5,0,7,3,7,3,3,5,4,7,6.0,4.0,,
763,Mecklenburg,1.0,5,Black,3,6,4,28213,6,3.0,6.0,,,2,8,8,3,9,9,2,1,4,3,7,3,7,3,3,5,4,5,8.0,,,
142,Mecklenburg,1.0,1,White,1,2,1,28207,3,,1.0,7.0,5.0,3,2,3,2,4,2,3,2,5,2,6,3,6,4,4,3,3,8,7.0,1.0,6.0,
3672,Catawba,,2,Black,3,1,2,28610,6,2.0,5.0,4.0,7.0,3,2,2,3,2,7,1,2,2,0,5,0,6,4,3,4,3,7,2.0,5.0,9.0,4.0
4021,Cleveland,,5,Hispanic,2,-99,4,28086,2,,4.0,1.0,,3,6,7,3,5,6,3,2,7,2,6,3,7,3,1,4,2,8,3.0,2.0,4.0,1.0
